Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
CA-W1912101 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"21,60","3,43","22,93","47,96",409,45,376,830,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/rQUMq1/
CA-W1912103 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"21,60","4,17","22,93","48,70",409,55,376,840,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/KoUGgD/
CA-W1912201 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"20,40","3,60","22,93","46,94",385,48,376,809,1227,N/A,N/A,1227,181,N/A,0,181,https://asphaltepd.org/epd/d/1AUjQm/
CA-W1912203 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"20,40","4,11","22,93","47,45",385,55,376,816,1227,N/A,N/A,1227,181,N/A,0,181,https://asphaltepd.org/epd/d/rQUMgd/
CA-W1972101 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"21,60","3,36","22,93","47,89",409,45,376,830,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/3JUa2Y/
CA-W1972103 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"21,60","4,08","22,93","48,61",409,54,376,839,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/E3UDVm/
CA-W1972201 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"20,40","3,39","22,93","46,73",385,45,376,807,1227,N/A,N/A,1227,181,N/A,0,181,https://asphaltepd.org/epd/d/KoUGrM/
CA-W1972203 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"20,40","4,03","22,93","47,37",385,53,376,815,1227,N/A,N/A,1227,181,N/A,0,181,https://asphaltepd.org/epd/d/xPUda3/
CA-W2512101 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"19,89","3,52","22,93","46,34",375,47,376,799,1190,N/A,N/A,1190,136,N/A,0,136,https://asphaltepd.org/epd/d/1AUjJG/
CA-W2512102 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"19,89","3,90","22,93","46,72",375,52,376,804,1190,N/A,N/A,1190,136,N/A,0,136,https://asphaltepd.org/epd/d/mYUYE2/
CA-W2512201 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,Não reportada,WMA,138-160,-,-,-,-,"18,69","3,43","22,93","45,05",352,46,376,774,1116,N/A,N/A,1116,181,N/A,0,181,https://asphaltepd.org/epd/d/YqU3lm/
CA-W2512202 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"18,69","3,85","22,93","45,48",352,51,376,780,1116,N/A,N/A,1116,181,N/A,0,181,https://asphaltepd.org/epd/d/3JUa4V/
CA-W2572101 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"19,89","3,42","22,93","46,24",375,45,376,797,1190,N/A,N/A,1190,136,N/A,0,136,https://asphaltepd.org/epd/d/E3UD2D/
CA-W2572102 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"19,89","3,78","22,93","46,60",375,50,376,802,1190,N/A,N/A,1190,136,N/A,0,136,https://asphaltepd.org/epd/d/KoUG1a/
CA-W2572201 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,Não reportada,WMA,138-160,-,-,-,-,"18,69","3,32","22,93","44,95",352,44,376,773,1116,N/A,N/A,1116,181,N/A,0,181,https://asphaltepd.org/epd/d/XZUm1e/
CA-W2572202 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),3,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"18,69","3,73","22,93","45,35",352,50,376,778,1116,N/A,N/A,1116,181,N/A,0,181,https://asphaltepd.org/epd/d/9JUa2K/
CA-W95121H1 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),5,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"27,88","3,63","22,93","54,44",531,48,376,955,1711,N/A,N/A,1711,136,N/A,0,136,https://asphaltepd.org/epd/d/REUklq/
CA-W95121H3 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),5,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"27,88","4,30","22,93","55,12",531,57,376,964,1711,N/A,N/A,1711,136,N/A,0,136,https://asphaltepd.org/epd/d/zwUkgw/
CA-W95122H1 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"26,69","3,62","22,93","53,24",507,48,376,932,1637,N/A,N/A,1637,181,N/A,0,181,https://asphaltepd.org/epd/d/wRUeyP/
CA-W95122H3 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"26,69","4,24","22,93","53,86",507,56,376,940,1637,N/A,N/A,1637,181,N/A,0,181,https://asphaltepd.org/epd/d/J5U8rQ/
CA-W95721H1 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),5,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"27,88","3,66","22,93","54,47",531,49,376,955,1711,N/A,N/A,1711,136,N/A,0,136,https://asphaltepd.org/epd/d/5mUvMM/
CA-W95721H3 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),5,64-22,15,-,-,-,-,densa,WMA,138-160,-,-,-,-,"27,88","4,21","22,93","55,03",531,56,376,963,1711,N/A,N/A,1711,136,N/A,0,136,https://asphaltepd.org/epd/d/QVUGPg/
CA-W95722H1 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"26,69","3,58","22,93","53,20",507,47,376,931,1637,N/A,N/A,1637,181,N/A,0,181,https://asphaltepd.org/epd/d/3JUaqk/
CA-W95722H3 ,Coatesville Asphalt Plant ,Unmodified + 1 terminal additive(s),4,64-22,20,-,-,-,-,densa,WMA,138-160,-,-,-,-,"26,69","4,16","22,93","53,78",507,55,376,939,1637,N/A,N/A,1637,181,N/A,0,181,https://asphaltepd.org/epd/d/E3UD64/
W1972104 ,Erie ,Unmodified,4,64-22,15,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"34,39","31,65","26,24","92,27",633,415,451,1499,1346,N/A,N/A,1346,137,N/A,0,137,https://asphaltepd.org/epd/d/YqUzDJ/
W1972204 ,Erie ,Unmodified,3,64-22,25,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"30,86","28,01","26,24","85,11",564,368,451,1383,1122,N/A,N/A,1122,228,N/A,0,228,https://asphaltepd.org/epd/d/85UoLg/
W1972V04 ,Erie ,Unmodified,5,64-22,-,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"40,26","35,46","26,24","101,95",747,465,451,1664,1718,N/A,N/A,1718,1,N/A,0,1,https://asphaltepd.org/epd/d/j5UgJm/
W2572107 ,Erie ,Unmodified,3,64-22,15,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"32,11","31,75","26,24","90,09",588,417,451,1456,1197,N/A,N/A,1197,137,N/A,0,137,https://asphaltepd.org/epd/d/BZUVRq/
W2572207 ,Erie ,Unmodified,3,64-22,25,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"28,57","28,11","26,24","82,92",519,369,451,1340,974,N/A,N/A,974,228,N/A,0,228,https://asphaltepd.org/epd/d/xPUyol/
W2572V07 ,Erie ,Unmodified,4,64-22,-,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"37,98","37,17","26,24","101,38",703,488,451,1642,1569,N/A,N/A,1569,1,N/A,0,1,https://asphaltepd.org/epd/d/25UODx/
W9512VL1 ,Erie ,Unmodified,6,64-22,-,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"49,97","26,25","26,24","102,46",935,345,451,1732,2350,N/A,N/A,2350,1,N/A,0,1,https://asphaltepd.org/epd/d/DdUV6x/
W95721L1 ,Erie ,Unmodified,5,64-22,15,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"42,96","31,27","26,24","100,47",799,410,451,1661,1904,N/A,N/A,1904,137,N/A,0,137,https://asphaltepd.org/epd/d/qmUX54/
W95722L1 ,Erie ,Unmodified,4,64-22,25,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"39,43","27,64","26,24","93,30",730,363,451,1544,1680,N/A,N/A,1680,228,N/A,0,228,https://asphaltepd.org/epd/d/keU1Dm/
W95722L4 ,Erie ,Unmodified,4,64-22,25,Ingevity Evotherm M1,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"38,28","27,69","26,24","92,21",708,363,451,1523,1606,N/A,N/A,1606,228,N/A,0,228,https://asphaltepd.org/epd/d/6QUK49/
W1912208 ,Hillsville ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"18,64","1,73","31,83","52,20",351,23,34,408,1116,N/A,N/A,1116,227,N/A,0,227,https://asphaltepd.org/epd/d/3JU6pQ/
W1972208 ,Hillsville ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"18,07","1,72","31,83","51,62",340,23,34,396,1079,N/A,N/A,1079,227,N/A,0,227,https://asphaltepd.org/epd/d/LDUv19/
W25121015 ,Hillsville ,Unmodified,3,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"21,03","1,96","31,83","54,82",398,26,34,457,1265,N/A,N/A,1265,136,N/A,0,136,https://asphaltepd.org/epd/d/QVU6yG/
W95121G05 ,Hillsville ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"30,74","5,54","31,83","68,11",586,74,34,693,1897,N/A,N/A,1897,136,N/A,0,136,https://asphaltepd.org/epd/d/LDUvA9/
W95121L06 ,Hillsville ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"30,17","2,11","31,83","64,11",575,28,34,637,1860,N/A,N/A,1860,136,N/A,0,136,https://asphaltepd.org/epd/d/mYUBoV/
W95122L06 ,Hillsville ,Unmodified,5,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"27,21","1,87","31,83","60,91",517,25,34,576,1674,N/A,N/A,1674,227,N/A,0,227,https://asphaltepd.org/epd/d/QVU6dG/
W95721E10 ,Hillsville ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,Não reportada,WMA,132-160,-,-,-,-,"29,60","2,10","31,83","63,53",564,28,34,626,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/P5UkZk/
W95721G05 ,Hillsville ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","5,28","31,83","66,70",564,70,34,668,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/gGU5OJ/
W95721G05 ,Hillsville ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","5,28","31,83","66,70",564,70,34,668,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/3JU6yO/
W95722L06 ,Hillsville ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,13","1,88","31,83","59,84",496,25,34,555,1603,N/A,N/A,1603,227,N/A,0,227,https://asphaltepd.org/epd/d/1AU2Ow/
W95731E10 ,Hillsville ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"35,25","7,99","31,83","75,07",649,106,34,789,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/OPUa6j/
W19122036 ,Homer City ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,83","3,31","24,77","47,91",374,44,418,836,1193,N/A,N/A,1193,227,N/A,0,227,https://asphaltepd.org/epd/d/zwU972/
W19722034 ,Homer City ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,83","2,50","24,77","47,10",374,33,418,826,1193,N/A,N/A,1193,227,N/A,0,227,https://asphaltepd.org/epd/d/74UBKb/
W19722036 ,Homer City ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,26","3,22","24,77","47,25",363,43,418,824,1156,N/A,N/A,1156,227,N/A,0,227,https://asphaltepd.org/epd/d/eBUMao/
W25122033 ,Homer City ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,26","2,49","24,77","46,52",363,33,418,814,1156,N/A,N/A,1156,227,N/A,0,227,https://asphaltepd.org/epd/d/LDUvby/
W25722034 ,Homer City ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,97","2,47","24,77","44,20",318,33,418,770,1007,N/A,N/A,1007,227,N/A,0,227,https://asphaltepd.org/epd/d/5mU5EA/
W95122L1 ,Homer City ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,70","2,57","24,77","54,04",507,34,418,960,1641,N/A,N/A,1641,227,N/A,0,227,https://asphaltepd.org/epd/d/E3UdXw/
W95721E2 ,Homer City ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,10","4,19","24,77","58,06",554,56,418,1028,1790,N/A,N/A,1790,136,N/A,0,136,https://asphaltepd.org/epd/d/XZUDQy/
W95722L1 ,Homer City ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,13","2,57","24,77","53,46",496,34,418,949,1603,N/A,N/A,1603,227,N/A,0,227,https://asphaltepd.org/epd/d/KoUa4x/
W95731E2 ,Homer City ,Unmodified,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"29,10","4,19","24,77","58,06",554,56,418,1028,1790,N/A,N/A,1790,136,N/A,0,136,https://asphaltepd.org/epd/d/OPUaYl/
W19122040 ,Koppel ,Unmodified,3,64-22,40,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"17,34","1,67","23,73","42,74",325,22,409,756,1042,N/A,N/A,1042,363,N/A,0,363,https://asphaltepd.org/epd/d/OPUPwz/
W1972108 ,Koppel ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"22,17","2,35","23,73","48,25",420,31,409,860,1339,N/A,N/A,1339,136,N/A,0,136,https://asphaltepd.org/epd/d/XZUm3z/
W1972208 ,Koppel ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,21","2,07","23,73","45,01",362,27,409,798,1153,N/A,N/A,1153,227,N/A,0,227,https://asphaltepd.org/epd/d/rQUMXK/
W95122L35 ,Koppel ,Unmodified,4,64-22,35,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"25,39","1,87","23,73","50,99",481,25,409,915,1562,N/A,N/A,1562,318,N/A,0,318,https://asphaltepd.org/epd/d/KoUGqq/
W95721L06 ,Koppel ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"30,17","2,42","23,73","56,32",575,32,409,1016,1860,N/A,N/A,1860,136,N/A,0,136,https://asphaltepd.org/epd/d/3JUaJ4/
W95722L06 ,Koppel ,Unmodified,5,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"27,21","2,14","23,73","53,08",517,28,409,954,1674,N/A,N/A,1674,227,N/A,0,227,https://asphaltepd.org/epd/d/E3UDk1/
W1912301BM ,Neville Island ,Unmodified,3,64-22,40,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,20","4,50","19,14","39,84",303,59,328,690,967,N/A,N/A,967,363,N/A,0,363,https://asphaltepd.org/epd/d/xPUdym/
W1972101 ,Neville Island ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"22,74","8,13","19,14","50,01",431,107,328,865,1376,N/A,N/A,1376,136,N/A,0,136,https://asphaltepd.org/epd/d/BZU6V1/
W1972201 ,Neville Island ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,21","5,63","19,14","43,98",362,74,328,764,1153,N/A,N/A,1153,227,N/A,0,227,https://asphaltepd.org/epd/d/85UMo5/
W1972V01 ,Neville Island ,Unmodified,4,64-22,-,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,33","7,50","19,14","52,98",501,99,328,927,1600,N/A,N/A,1600,0,N/A,0,0,https://asphaltepd.org/epd/d/4RUkRB/
W95122L30 ,Neville Island ,Unmodified,4,64-22,30,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"24,93","6,26","19,14","50,33",473,82,328,883,1529,N/A,N/A,1529,273,N/A,0,273,https://asphaltepd.org/epd/d/OPUPRz/
W95122L31 ,Neville Island ,Unmodified,4,64-22,30,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"24,93","6,31","19,14","50,39",473,83,328,883,1529,N/A,N/A,1529,273,N/A,0,273,https://asphaltepd.org/epd/d/QVUGK8/
W95122L35M ,Neville Island ,Unmodified,4,64-22,35,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"23,68","8,30","19,14","51,12",448,109,328,885,1451,N/A,N/A,1451,318,N/A,0,318,https://asphaltepd.org/epd/d/pMUEDL/
W95721G1 ,Neville Island ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","8,81","19,14","57,55",564,116,328,1007,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/YqU3zG/
W95722L25 ,Neville Island ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,07","5,61","19,14","50,81",495,74,328,896,1600,N/A,N/A,1600,227,N/A,0,227,https://asphaltepd.org/epd/d/lyUGDE/
W95722L25 ,Neville Island ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,64","5,60","19,14","51,38",506,74,328,907,1637,N/A,N/A,1637,227,N/A,0,227,https://asphaltepd.org/epd/d/9JUaKz/
W9572VG1 ,Neville Island ,Unmodified,6,64-22,-,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"34,90","10,92","19,14","64,96",667,143,328,1138,2158,N/A,N/A,2158,0,N/A,0,0,https://asphaltepd.org/epd/d/bBUQG9/
WS9543VE25 ,Neville Island ,SBS modified - 3.5% styrene-butadiene-styrene,6,76-22,-,Warm Mix Additive - Chemical*,< 1%,-,-,aberta,WMA,138-166,5,-,-,-,"109,89","7,57","19,14","136,60",1165,100,328,1592,2381,N/A,N/A,2381,0,N/A,0,0,https://asphaltepd.org/epd/d/J5Uvw5/
W19121036 ,New Kensington ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"23,89","6,19","18,02","48,10",453,82,308,843,1451,N/A,N/A,1451,136,N/A,0,136,https://asphaltepd.org/epd/d/aRU7vl/
W19122036 ,New Kensington ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,78","5,40","18,02","43,21",373,72,308,752,1190,N/A,N/A,1190,227,N/A,0,227,https://asphaltepd.org/epd/d/LDURwK/
W19122038 ,New Kensington ,Unmodified,3,64-22,40,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,20","4,16","18,02","38,38",303,55,308,666,967,N/A,N/A,967,363,N/A,0,363,https://asphaltepd.org/epd/d/5mUvge/
W95121E2 ,New Kensington ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","6,17","18,02","53,79",564,82,308,953,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/vZU5Mo/
W95122L1 ,New Kensington ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,64","5,12","18,02","49,78",506,68,308,882,1637,N/A,N/A,1637,227,N/A,0,227,https://asphaltepd.org/epd/d/J5U82L/
HUTFC43VE3 ,Second Ave ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,-,Warm Mix Additive - Chemical*,< 1%,-,-,open,HMA,138-166,-,-,-,-,"35,41","8,80","17,95","62,16",653,117,308,1078,1823,N/A,N/A,1823,0,N/A,0,0,https://asphaltepd.org/epd/d/vZU2X4/
W19121030 ,Second Ave ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"23,32","7,40","17,95","48,66",442,98,308,848,1414,N/A,N/A,1414,136,N/A,0,136,https://asphaltepd.org/epd/d/GZUdqv/
