Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
301-40332407-V ,Perkins Batch Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,50","15,67","41,20",475,7,276,758,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/xPUy7w/
301-40333107-V ,Perkins Batch Plant ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"26,18","0,52","15,67","42,37",498,7,276,780,1599,N/A,N/,1599,131,N/A,0,131,https://asphaltepd.org/epd/d/aRUbgr/
301-40341107-V ,Perkins Batch Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,89","0,56","15,67","44,12",531,7,276,814,1711,N/A,N/,1711,130,N/A,0,130,https://asphaltepd.org/epd/d/yeUx3q/
301-40342407-V ,Perkins Batch Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"27,32","0,55","15,67","43,54",520,7,276,803,1674,N/A,N/,1674,130,N/A,0,130,https://asphaltepd.org/epd/d/YqUzV1/
301-40343107-V ,Perkins Batch Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"28,46","0,57","15,67","44,71",542,8,276,825,1748,N/A,N/,1748,130,N/A,0,130,https://asphaltepd.org/epd/d/LDUvV6/
301-40350200-V ,Perkins Batch Plant ,Unmodified,1,64-10,-,-,-,-,-,other,HMA,127-149,-,-,-,-,"4,62","0,06","15,67","20,35",80,1,276,356,186,N/A,N/,186,0,N/A,0,0,https://asphaltepd.org/epd/d/YqUzB7/
301-40351107-V ,Perkins Batch Plant ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"29,60","0,59","15,67","45,87",564,8,276,848,1823,N/A,N/,1823,130,N/A,0,130,https://asphaltepd.org/epd/d/OPUaxA/
301-40431107-V ,Perkins Batch Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"24,46","0,49","15,67","40,62",464,6,276,746,1488,N/A,N/,1488,131,N/A,0,131,https://asphaltepd.org/epd/d/E3Udrj/
301-40432407-P ,Perkins Batch Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,34","15,67","41,04",475,4,276,755,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/lyUrjK/
301-40432407-V ,Perkins Batch Plant ,Unmodified,4,64-16,14,-,-,-,-,dense,HMA,149-163,-,-,-,-,"25,03","0,50","15,67","41,20",475,7,276,758,1525,N/A,N/,1525,131,N/A,0,131,https://asphaltepd.org/epd/d/MmUbjZ/
